1076	18.516924307
774	17.7216685124
659	17.994572297
619	15.0501618123
554	17.382929345
461	13.0130151844
370	32.8985675571
302	18.0610217597
292	10.5494129159
255	26.0330532213
214	3.64485981308
203	10.5313159747
171	11.8781512605
139	12.6659815005
132	7.54112554113
112	11.3303571429
90	14.3483146067
90	12.0888888889
70	3.5306122449
70	5.87991718427
53	9.76010781671
45	8.56493506494
39	6.28205128205
35	8.82040816327
35	27.2979591837
32	33.125
21	12.1156462585
21	31.7551020408
20	13.3
20	33.8857142857
19	8.39097744361
19	8.96825396825
18	10.380952381
18	11.0793650794
18	1.65079365079
17	37.5882352941
16	11.2142857143
15	30.5428571429
15	7.49523809524
14	8.77551020408
14	9.25510204082
14	5.77551020408
14	1.01020408163
13	6.97802197802
13	56.7252747253
11	12.2077922078
11	21.7272727273
11	15.4805194805
11	65.3636363636
10	0.571428571429
10	0.0
10	15.9285714286
10	38.4
10	1.91428571429
10	18.0285714286
10	13.1714285714
10	17.6
10	11.8857142857
10	28.1714285714
10	10.8285714286
10	24.7714285714
10	15.6571428571
10	9.17142857143
10	3.21428571429
10	17.2714285714
10	13.4
10	4.75714285714
10	20.2142857143
10	32.2142857143
10	4.12857142857
9	9.1746031746
9	1.87301587302
9	7.71428571429
9	16.0
9	19.3492063492
9	4.96825396825
9	14.4444444444
9	33.6507936508
9	0.539682539683
9	0.15873015873
8	35.6428571429
8	11.1836734694
8	36.5714285714
8	43.5178571429
8	25.8571428571
8	12.8392857143
8	67.0
8	0.339285714286
8	53.125
8	42.375
8	7.76785714286
8	0.535714285714
8	16.8035714286
7	0.0
7	49.5918367347
7	10.7755102041
7	56.1632653061
7	22.380952381
7	53.3673469388
7	5.61224489796
7	22.7142857143
7	47.7346938776
7	0.734693877551
7	7.10204081633
7	1.02040816327
7	0.408163265306
6	5.59523809524
6	24.0714285714
6	36.0714285714
6	19.2857142857
6	14.0
6	13.0476190476
6	55.5238095238
6	30.9523809524
6	21.8095238095
6	23.1666666667
6	18.9285714286
6	1.77142857143
6	0.119047619048
6	31.4285714286
6	12.7142857143
6	17.5
6	12.1904761905
6	33.7380952381
6	20.6428571429
6	29.9285714286
6	12.6904761905
6	12.4523809524
5	0.0
5	8.74285714286
5	3.08571428571
5	13.4
5	8.28571428571
5	29.2285714286
5	12.5142857143
5	26.4285714286
5	14.4
5	26.8
5	22.5714285714
5	16.2285714286
5	5.82857142857
5	1.0
5	7.62857142857
5	7.42857142857
5	0.8
5	56.0
5	7.48571428571
5	16.2
5	13.4857142857
5	15.2
5	12.2285714286
4	9.85714285714
4	7.0
4	15.5
4	28.25
4	58.8214285714
4	12.1428571429
4	24.7142857143
4	5.92857142857
4	0.285714285714
4	0.607142857143
4	15.75
4	13.3571428571
4	4.67857142857
4	9.71428571429
4	16.2857142857
4	3.32142857143
4	34.9285714286
4	23.5
4	1.92857142857
4	9.96428571429
4	0.785714285714
4	21.75
4	26.8571428571
4	35.8571428571
4	19.0
4	7.25
4	3.85714285714
4	38.4642857143
4	1.42857142857
4	19.0714285714
4	1.78571428571
4	2.07142857143
4	0.321428571429
4	11.7857142857
4	7.67857142857
4	23.5
4	3.64285714286
4	0.0
4	0.357142857143
4	9.42857142857
4	28.0
4	0.0
4	15.6428571429
3	31.8095238095
3	2.2380952381
3	9.42857142857
3	1.33333333333
3	0.190476190476
3	2.19047619048
3	0.52380952381
3	27.4285714286
3	4.71428571429
3	7.28571428571
3	12.5714285714
3	13.1428571429
3	7.42857142857
3	12.7619047619
3	25.7142857143
3	7.28571428571
3	17.2380952381
3	14.2857142857
3	8.57142857143
3	6.7619047619
3	7.95238095238
3	23.7142857143
3	42.1904761905
3	14.8095238095
3	25.2857142857
3	0.666666666667
3	26.5714285714
3	0.285714285714
3	4.28571428571
3	0.761904761905
3	1.04761904762
3	2.04761904762
3	32.8095238095
3	51.5714285714
3	0.380952380952
3	8.90476190476
3	12.380952381
3	0.142857142857
3	26.1904761905
3	9.33333333333
3	8.14285714286
3	20.1904761905
3	35.4285714286
3	2.0
3	37.2857142857
3	7.85714285714
3	17.9523809524
3	5.61904761905
3	9.33333333333
3	30.6666666667
3	0.285714285714
3	10.3333333333
3	3.42857142857
3	28.4285714286
3	11.4285714286
3	18.2857142857
3	48.6666666667
3	11.9047619048
3	7.47619047619
3	0.047619047619
3	14.7142857143
3	25.2857142857
3	7.28571428571
3	8.33333333333
3	0.142857142857
3	4.85714285714
2	19.5
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	4.57142857143
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.214285714286
2	5.07142857143
2	10.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	25.6428571429
2	0.0
2	0.0
2	0.0
2	0.0
2	8.14285714286
2	1.42857142857
2	0.0
2	0.0
2	7.57142857143
2	2.21428571429
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	29.3571428571
2	0.0
2	0.928571428571
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.428571428571
2	0.0
2	0.0
2	1.71428571429
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.5
2	23.6428571429
2	0.0
2	0.0
2	0.0
2	0.0
2	6.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	9.57142857143
2	0.0
2	0.0
2	0.0
2	0.214285714286
2	0.0
2	0.0
2	0.0
2	2.64285714286
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	22.0714285714
2	0.0
2	28.2142857143
2	0.0
2	0.0
2	1.64285714286
2	0.0
2	0.0
2	0.0
2	0.0
2	16.5
2	0.0
2	0.0
2	0.0
2	38.7142857143
2	0.0
2	0.0
2	0.214285714286
2	0.0
2	0.0
2	11.7857142857
2	0.0
2	0.0
2	4.14285714286
2	0.0
2	0.0
2	9.64285714286
2	0.0
2	23.2142857143
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	28.2857142857
2	0.0
2	0.0
2	0.0
2	0.5
2	0.0
2	18.2142857143
2	0.0
2	0.0
2	0.0
2	2.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	19.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
1	0.0
1	0.0
